geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G01940	41.6624505163246	-0.44395208848997	0.11544283225542	-3.845644461561	0.000120236000367178	0.0207634354808662
AT1G02190	5.81944732244298	-1.43637376650356	0.405689053886666	-3.54057806771593	0.000399251499856085	0.0452767750121768
AT1G03220	290.926520764365	1.19449401086375	0.171957983182082	6.94642952167525	3.74646960126311e-12	8.19989801628456e-09
AT1G03230	50.6981176149485	0.794531186808332	0.176365048496992	4.50503766806087	6.63611700580927e-06	0.00223453373701765
AT1G04050	24.262785637454	-0.413406085283964	0.114621290599143	-3.60671288137682	0.0003101004623362	0.0392855535564878
AT1G04710	85.6291070734488	0.224492832129544	0.0621929103105456	3.6096209521084	0.00030664476664636	0.0392487368864846
AT1G06150	193.366380955108	-0.212976611031748	0.0514771503393698	-4.13730382563278	3.51410666310367e-05	0.00874014233356249
AT1G06180	14.7328032564365	-0.576254535666801	0.152726882066146	-3.77310482523453	0.000161228505961106	0.0259471199262553
AT1G06265	27.2035546437246	-0.748673285064018	0.203509638376816	-3.67880996219837	0.000234324784020208	0.0330881712764535
AT1G06390	368.281503281412	-0.710139964070901	0.133909321758666	-5.30314062340431	1.13827168459563e-07	7.3274565766896e-05
AT1G06900	364.522146947075	-0.197756991122381	0.0554181775613854	-3.5684499170571	0.000359099477522209	0.0427152731767858
AT1G08590	8.6197988901403	-0.951735999863245	0.237975433457105	-3.99930356691542	6.35291511271143e-05	0.0131175710445203
AT1G09200	84.2230050178931	0.493980521955879	0.111998254399927	4.41060911710246	1.03080246032035e-05	0.00336733932075096
AT1G11890	199.560793278896	0.209643243565218	0.0576115076981453	3.63891263987814	0.000273791650976215	0.0358831009875234
AT1G12700	29.5533056393531	-0.30744005203705	0.0856224592725587	-3.59064729802245	0.000329857752599141	0.0403329420733933
AT1G13790	43.6385169086999	-0.533739434789309	0.141691498381268	-3.76691220635627	0.00016527908973875	0.0264048426066571
AT1G16330	12.9088485455065	-1.51995642535937	0.251277754051331	-6.04890962631287	1.45829429996045e-09	1.38772553666237e-06
AT1G17190	43.1266353952316	0.711757214021813	0.180223053428059	3.94931281255831	7.8375873482719e-05	0.0153161852046096
AT1G19620	7.98218844012022	0.667415751917926	0.166620611082297	4.0056013933851	6.18598911698356e-05	0.0128945470288971
AT1G22590	71.3184611796756	0.460543988059418	0.122915769866048	3.74682588378459	0.000179086300491628	0.0275173785093544
AT1G22730	276.799658191871	-0.169801391848649	0.0434571961975289	-3.9073250625015	9.33235637169107e-05	0.0174578875134361
AT1G23170	60.8955476955682	-0.576441216413888	0.112662385491038	-5.11653657874788	3.11196956654566e-07	0.000158399250937174
AT1G23935	110.111146599945	0.412897128491359	0.100571073214635	4.10552572716578	4.03396382099111e-05	0.00940924907198666
AT1G24370	7.66044738773714	1.16923627584743	0.24802179858134	4.71424803196874	2.4260500219704e-06	0.000931560646155547
AT1G26558	9.05234121651466	1.58267468109018	0.25720821307981	6.15328205168581	7.58956524048378e-10	7.91013401992707e-07
AT1G27565	17.6739034380331	-1.77774266063289	0.500710653318236	-3.55043905866931	0.000384589164490015	0.0443026475957525
AT1G27595	275.083638492495	0.430293230353153	0.0986353375978974	4.36246522627937	1.28605032064087e-05	0.00413937990703921
AT1G29410	8.98125130966488	1.07343174492406	0.28757063695892	3.73275851900485	0.000189394150110819	0.0283149783283143
AT1G30250	206.986326767591	-0.863804687256993	0.212219293449464	-4.07034003938332	4.69445657946006e-05	0.010484446036188
AT1G33200	0.77521215317234	2.0254226791197	0.529085164858741	3.82816002724336	0.000129104807493806	0.0220759134501323
AT1G33760	1.7089028111811	2.56156131778683	0.512340663232739	4.99972284382823	5.74127822005918e-07	0.000261790325838407
AT1G34967	1.25771029702721	3.70720970991099	0.501282282383992	7.39545330084337	1.40926681639384e-13	5.14077046840201e-10
AT1G35190	73.8063669185345	0.646543668913949	0.104107377243251	6.21035402134158	5.28653662171297e-10	6.08981194944378e-07
AT1G48620	397.367145708299	0.296594786662266	0.0825348163090917	3.5935717788663	0.000326175739370079	0.0401067888067017
AT1G49320	20.3844491094976	-0.700583709183139	0.185372556966576	-3.77932807664437	0.000157252123461455	0.0254946461200064
AT1G50700	50.1788041377447	0.583680954610292	0.106800054627965	5.46517468219964	4.62451172950272e-08	3.4902306284009e-05
AT1G54520	798.183842902708	0.254613700060404	0.0487907337430597	5.21848475165886	1.80392826721691e-07	0.000106709670228585
AT1G54680	68.02351700709	-0.322642223689213	0.0919460195090537	-3.50903960184425	0.000449727935799999	0.0492159766542729
AT1G57640	3.03417133800987	5.36295994990778	0.35251373910815	15.2134778164276	2.87836731361778e-52	6.29988253931524e-48
AT1G61180	34.248049765677	-0.610661216789206	0.147342563493177	-4.14449974475626	3.40556335680399e-05	0.00871533096308647
AT1G61490	21.1982142938683	-0.380027293328474	0.0956977814979253	-3.9711191563695	7.15357866137051e-05	0.0142336705601288
AT1G64080	3.69544312581112	0.825998676116835	0.203819208018589	4.05260467915027	5.06505487786337e-05	0.010868515305078
AT1G68070	94.7486710565	0.212192286507513	0.0560811624896268	3.78366419467074	0.00015453629427169	0.0252413124830184
AT1G68360	3.96409696299745	-0.996337706346266	0.231842395654469	-4.2974784811626	1.7275202540009e-05	0.00517948435607092
AT1G68670	460.624614774586	-0.514112473447682	0.140105421969606	-3.66946879157332	0.000243055006624985	0.0336692717088674
AT1G70730	154.066742913617	-0.710545848662204	0.170489942992176	-4.16767016395102	3.07728777228932e-05	0.00811477077977065
